track_id,track_name,artist,album_name,release_year,popularity,genre,subgenre,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,loudness,duration_ms
5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,Lee Brice,I Don't Dance (Deluxe Edition),2014,69,latin,latin hip hop,0.587,0.559,0.19,0.399,6.69e-6,0.0992,0.0321,92.036,-7.742,221173
4qRaZYiaOsSvWC7VgcxrI0,HandClap,Fitz and The Tantrums,Fitz and The Tantrums (Deluxe Edition),2017,67,latin,latin hip hop,0.636,0.836,0.715,0.00609,1.57e-4,0.0828,0.0427,139.956,-3.004,193253
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,Traveller,2015,77,latin,latin hip hop,0.392,0.37,0.512,0.205,0.0096,0.0821,0.0298,48.718,-10.888,293293
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,Childish Gambino,Summer Pack,2018,71,latin,latin hip hop,0.554,0.596,0.255,0.162,0.00482,0.0805,0.13,165.728,-8.214,297404
7GVxAP3rK73EvCoAqxk5vJ,El Botecito,Los Hijos Del Pueblo,El Botecito,2009,61,latin,latin hip hop,0.841,0.86,0.915,0.173,1.84e-6,0.224,0.0394,111.982,-8.915,150361
0BkvZes677Mcp5WVUQjRxD,ZEZE (feat. Travis Scott & Offset),Kodak Black,ZEZE (feat. Travis Scott & Offset),2018,56,latin,latin hip hop,0.863,0.627,0.47,0.0485,2.72e-6,0.0968,0.206,98.042,-5.708,229088
3LHSXwp5RubVBqxK8Ljp5v,Pure Water (with Migos),Mustard,Pure Water (with Migos),2019,10,latin,latin hip hop,0.684,0.552,0.133,0.191,0,0.318,0.112,201.97,-5.505,194520
7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,The Writing's On The Wall,1999,76,latin,latin hip hop,0.713,0.678,0.734,0.273,0,0.149,0.102,138.009,-3.525,271333
2a03afRiyAbNAleOByVju4,Get It Shawty - Main,Lloyd,Street Love,2007,60,latin,latin hip hop,0.822,0.905,0.674,0.123,0,0.0496,0.241,128.014,-4.032,209533
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,Nimrod,1997,75,latin,latin hip hop,0.475,0.432,0.648,0.183,0,0.161,0.0302,94.605,-7.844,153467
0smQWysb4n7WOVGv5YMLnF,En La Cama (feat. Daddy Yankee),Nicky Jam,Haciendo Escante,2001,65,latin,latin hip hop,0.856,0.894,0.916,0.157,0,0.112,0.116,104.042,-4.994,157049
634SIK3O65qhslx5DLX44X,Me Voy Pa'l Party,Nicky Jam,Conspiracion 2,2003,50,latin,latin hip hop,0.825,0.936,0.78,0.219,0,0.0572,0.0435,95.033,-4.148,179093
0alWUvsJHk83HVWCnyCG51,Suave (Remix),El Alfa,Suave (Remix),2018,62,latin,latin hip hop,0.873,0.913,0.433,0.128,0.00223,0.0656,0.0783,120.006,-2.612,305500
7Ilr05RcpAJHeT489zG0fS,Vamo a Busal,Jowell & Randy,Vamo a Busal - Single,2014,20,latin,latin hip hop,0.626,0.865,0.695,0.015,0,0.309,0.162,88.411,-3.325,240000
675w3ACw5xZR3ODhUJlEVN,Sola,Manuel Turizo,Sola,2018,66,latin,latin hip hop,0.704,0.706,0.856,0.483,0,0.0965,0.111,92.965,-5.233,195044
3gu0fRSgFuc4FmrtIv0DnC,Callao,Wisin & Yandel,"Los Campeones del Pueblo ""The Big Leagues""",2018,64,latin,latin hip hop,0.73,0.836,0.879,0.0073,0,0.0371,0.0409,92.043,-4.277,219947
1BssJgelMGDNOeIy7ZqgOW,Hoy (feat. Bad Bunny),Nengo Flow,Real G4 Life Vol. 3,2017,59,latin,latin hip hop,0.675,0.681,0.553,0.23,0,0.132,0.151,141.87,-4.495,234272
6IlcjkEw26SeAKvjXSwsVb,Estamos Clear,Miky Woodz,EL OG,2018,54,latin,latin hip hop,0.853,0.66,0.689,0.173,0,0.506,0.156,149.992,-4.065,275187
0fLILzjVXRCLC0lsNKcQ8I,P.I.M.P. - Snoop Dogg Remix,50 Cent,Get Rich Or Die Tryin',2003,56,latin,latin hip hop,0.677,0.698,0.83,0.0935,0,0.0511,0.352,78.443,-5.793,288573
7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,Coolio,Gangsta's Paradise,1995,80,latin,latin hip hop,0.647,0.514,0.387,0.0655,0,0.398,0.0593,79.974,-10.05,240693
2eknDuc5IeulN0hnwEZsjF,The Next Episode,Dr. Dre,2001,1999,73,latin,latin hip hop,0.923,0.912,0.287,0.0308,0,0.111,0.266,95.305,-2.399,161507
5mj8WVFcKdGA8p9HWGTSLc,Cuando Perriabas,Bad Bunny,X 100PRE,2018,72,latin,latin hip hop,0.787,0.705,0.499,0.137,1.06e-6,0.108,0.0695,81.998,-7.582,188654
1khmgu0pveJbkbpbkyvcQv,La Romana,Bad Bunny,X 100PRE,2018,77,latin,latin hip hop,0.655,0.725,0.326,0.0327,0.00264,0.0611,0.188,125.8,-5.497,300579
59PYgzOiOjGDzjDT5N5oOX,Asesina - Remix,Brytiago,Asesina (Remix),2018,74,latin,latin hip hop,0.825,0.69,0.516,0.589,0,0.413,0.226,94.194,-4.252,327467
7jpUBLaFhqzu6Wy4Ud3v93,"Banda De Camión (Remix) [feat. Farruko, De La Ghetto, Bryant Myers, Zion, Noriel & Villano Sam]",El Alfa,"Banda De Camión (Remix) [feat. Farruko, De La Ghetto, Bryant Myers, Zion, Noriel & Villano Sam]",2017,56,latin,latin hip hop,0.544,0.978,0.732,0.0201,0.00236,0.84,0.105,120.069,-2.479,357053
3AMjach3UjnwFdcx3q2hIF,Millones,Arcangel,Millones,2018,51,latin,latin hip hop,0.858,0.703,0.293,0.0636,0,0.121,0.137,129.962,-5.318,334154
0zhkLYpmMZyjtv03haC77Y,Antes de Morirme,Miky Woodz,Before Famous,2017,58,latin,latin hip hop,0.85,0.652,0.496,0.231,0,0.173,0.115,147.961,-4.443,221253
6q8Lb50EtqNeeJXXe8mMAH,Culpables,KAROL G,Culpables,2018,73,latin,latin hip hop,0.728,0.801,0.416,0.279,4.71e-6,0.143,0.0683,130.059,-2.942,226627
69ZaPBHhRMRDjRpW1ivnOU,Como Antes,Bad Bunny,X 100PRE,2018,70,latin,latin hip hop,0.767,0.379,0.252,0.668,1.45e-4,0.217,0.0385,103.956,-10.348,230578
4W3FJapn5CD6Fnrlfj4HFe,Booty,C. Tangana,Booty,2018,71,latin,latin hip hop,0.825,0.771,0.718,0.0167,2.04e-6,0.0901,0.0804,102.927,-4.116,173366
4HRDBtek0ayfLQ6uc7rjO9,¿Cual es tu plan?,Bad Bunny,¿Cual es tu plan?,2018,11,latin,latin hip hop,0.822,0.601,0.872,0.415,0,0.0797,0.297,96.123,-5.418,243700
3aUTkuo4ObA6QPtZSu5NBq,Reggaetón en lo Oscuro,Wisin & Yandel,Reggaetón en lo Oscuro,2018,4,latin,latin hip hop,0.744,0.894,0.729,0.0627,3.71e-6,0.108,0.0769,92.018,-3.685,208947
1DcxnVNFAyVl2sDQ646pXS,PPP,Kevin Roldan,PPP,2018,72,latin,latin hip hop,0.786,0.65,0.712,0.363,8.17e-5,0.122,0.109,92.975,-6.839,129040
3dLiBBKbeUIhzGNeuo5JGS,Sin Culpa (feat. DrefQuila),Duki,Sin Culpa (feat. DrefQuila),2018,69,latin,latin hip hop,0.641,0.652,0.406,0.42,1.74e-6,0.094,0.264,175.022,-8.575,244771
5FbQLB4JlxE1MMubQBdpfi,Si Tú,Justin Quiles,Si Tú,2018,55,latin,latin hip hop,0.653,0.697,0.472,0.276,0,0.0689,0.235,187.764,-4.733,228511
2Ir4AHOrnDsqg0gYnYS2FK,Te Amare,Yandel,Te Amare,2018,0,latin,latin hip hop,0.765,0.613,0.284,0.0597,4.58e-4,0.129,0.0361,97.04,-5.58,241813
5h8VHxOBK1VWWj46T8fSly,TELÉFONO,Aitana,TELÉFONO,2018,62,latin,latin hip hop,0.691,0.829,0.564,0.102,1.77e-4,0.0698,0.158,172.161,-4.627,163294
2rb5MvYT7ZIxbKW5hfcHx8,Mi Gente,J Balvin,Mi Gente,2017,18,latin,latin hip hop,0.543,0.677,0.294,0.0148,6.21e-6,0.13,0.0993,103.809,-4.915,189440
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,?,2018,87,latin,latin hip hop,0.74,0.613,0.473,0.258,0.0037200000000000002,0.123,0.145,75.023,-4.88,166606
1OGORI9Hx45AEYqxkndMhN,Mwaka Moon - Remix,Kalash,Mwaka Moon (Remix),2018,62,latin,latin hip hop,0.768,0.556,0.24,0.0942,1.42e-5,0.107,0.0739,155.07,-7.146,237179
3fNnPoIaVT16aLZnswQdCV,Yo Se Que Tu Quieres (feat. Ñengo Flow),Sammy & Falsetto,Yo Se Que Tu Quieres (feat. Ñengo Flow),2012,58,latin,latin hip hop,0.627,0.798,0.896,0.297,0,0.133,0.112,180.051,-4.746,208118
4f7xpneUOcob0RoRyae6ax,Giovane Fuoriclasse,Capo Plaza,Giovane Fuoriclasse,2017,0,latin,latin hip hop,0.555,0.702,0.0883,0.518,0,0.086,0.26,133.036,-5.002,221964
6NSMQFKgjpQb0KkjMDYIK0,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),2016,69,latin,latin hip hop,0.815,0.514,0.623,0.54,0,0.611,0.361,120.054,-9.446,264000
4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",2018,75,latin,latin hip hop,0.792,0.895,0.794,0.165,0,0.0501,0.0589,94.968,-3.112,201526
58qmrrvUkA09szrox83VDp,Árabe,Papichamp,Árabe,2018,55,latin,latin hip hop,0.682,0.674,0.637,0.123,0,0.271,0.237,199.989,-5.666,187212
0JOUrhZGMCx3lk9VosAQWl,El Desorden,Ozuna,El Desorden,2017,64,latin,latin hip hop,0.838,0.81,0.889,0.22,1.31e-5,0.0817,0.0891,164.04,-3.175,190244
4sYbBt781iAS2S76IeMwIG,Fumo Da Solo,Izi,Fumo Da Solo,2018,1,latin,latin hip hop,0.724,0.605,0.52,0.0626,0,0.108,0.0544,140.091,-8.14,221571
4vKltMFviBKMdhYu3FDLY0,Machika,J Balvin,Machika,2018,59,latin,latin hip hop,0.618,0.836,0.54,0.0474,0,0.172,0.379,212.058,-3.362,181733
6041gM9Th1ViQcnzkIxnuv,Me Ama Me Odia,Ozuna,Me Ama Me Odia,2016,7,latin,latin hip hop,0.737,0.699,0.42,0.222,1.52e-5,0.0785,0.15,135.998,-5.804,325265
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,Bad Bunny,X 100PRE,2018,79,latin,latin hip hop,0.826,0.449,0.337,0.556,1.85e-5,0.273,0.0674,128.028,-8.33,236216
5jGUJXnELDaDTgiRjD9lsg,200 Mph,Bad Bunny,X 100PRE,2018,73,latin,latin hip hop,0.85,0.5,0.816,0.0139,3.84e-4,0.0947,0.0665,160.02,-6.708,170509
6kN06eEOblRAuWI0xUUS91,¿Quien Tu Eres?,Bad Bunny,X 100PRE,2018,71,latin,latin hip hop,0.727,0.58,0.325,0.185,3.58e-6,0.125,0.136,137.048,-6.804,159229
5VQpJ2AY2iMzrRZKgcvNjh,Tenemos Que Hablar,Bad Bunny,X 100PRE,2018,68,latin,latin hip hop,0.855,0.512,0.144,0.146,8.54e-4,0.107,0.0534,146.075,-8.165,224512
4UEuIEv9Wc3wtiWUplGJ7q,Ser Bichote,Bad Bunny,X 100PRE,2018,68,latin,latin hip hop,0.785,0.626,0.183,0.158,4.6e-6,0.181,0.0675,154.946,-8.03,193211
35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,Bad Bunny,X 100PRE,2018,79,latin,latin hip hop,0.672,0.594,0.158,0.0626,5.14e-5,0.152,0.0789,171.854,-6.813,169248
4uP3pUP18ennmz0tb3GphR,Solo de Mi,Bad Bunny,X 100PRE,2018,72,latin,latin hip hop,0.743,0.73,0.15,0.287,8.1e-5,0.0778,0.125,179.972,-4.314,197968
6pZHZndlo57dPCYnvlYFOE,RLNDT,Bad Bunny,X 100PRE,2018,70,latin,latin hip hop,0.6,0.528,0.142,0.263,0,0.588,0.0308,108.025,-6.554,284853
2OWVCFTolecLiGZPquvWvT,Estamos Bien,Bad Bunny,X 100PRE,2018,76,latin,latin hip hop,0.759,0.536,0.439,0.821,4.57e-6,0.107,0.173,119.883,-6.663,208080
3gE4eQH3K83Sght0ZLvuBK,MIA,Bad Bunny,X 100PRE,2018,69,latin,latin hip hop,0.816,0.538,0.156,0.0142,4.96e-4,0.099,0.0617,97.054,-6.354,210368
626rYyBfeAeleh1F5t4B70,Caile (feat. Zion & De La Ghetto),Revol,Caile,2016,6,latin,latin hip hop,0.768,0.735,0.303,0.202,0,0.0557,0.0669,129.99,-2.511,299587
1uihSnDxZidO3IMM2hmUBW,Nunca Me Amo,Jon Z,Nunca Me Amo,2017,64,latin,latin hip hop,0.813,0.787,0.451,0.216,0,0.0602,0.177,130.065,-4.098,199642
5hKjEpYrJIJs6uPl7zw6Y6,No Te Hagas,Jory Boy,No Te Hagas,2017,67,latin,latin hip hop,0.748,0.69,0.433,0.0353,0,0.315,0.0477,131.972,-3.812,233251
0LQsM0KYkSyCdN6TCo63vp,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",De La Ghetto,"Fronteamos Porque Podemos (feat. Daddy Yankee, Yandel & Nengo Flow)",2015,62,latin,latin hip hop,0.714,0.626,0.512,0.26,0,0.284,0.423,76.625,-4.655,315440
6IoKSUyNOOheJRjiuGb1ew,47 - Remix,Anuel AA,47 (Remix),2017,64,latin,latin hip hop,0.711,0.699,0.376,0.248,0,0.254,0.193,146.016,-4.891,517810
2wgDAPgBhFA7pnIbm0YOhP,Me Mata,Bad Bunny,Me Mata,2017,69,latin,latin hip hop,0.841,0.53,0.686,0.551,0,0.119,0.205,114.028,-11.467,412632
4nfn4q3ygnHhriDyYW6Fkf,Llegamos A La Disco,Daddy Yankee,Prestige,2012,60,latin,latin hip hop,0.731,0.786,0.78,0.114,0,0.437,0.254,89.092,-4.898,453360
1yBD8MNoNJGajzB5X83p9Z,Hola Beba,Farruko,Hola Beba,2010,57,latin,latin hip hop,0.747,0.528,0.603,0.099,0,0.0845,0.0527,86.964,-8.267,216320
4ObjArCiona7v0xbZ83rUZ,Bien Loco,Nova y Jory,Bien Loco,2009,62,latin,latin hip hop,0.515,0.812,0.779,0.411,0,0.101,0.361,169.981,-5.06,218044
0kFd1WEnWLODAzxux0bhQK,"Siempre Me Llama (feat. Farruko, Maldy & Yaviah)",Opi the Hit Machine,"Siempre Me Llama (feat. Farruko, Maldy & Yaviah)",2016,46,latin,latin hip hop,0.734,0.697,0.908,0.0498,0,0.298,0.0664,169.975,-7.541,250742
2iIHvI9fUC309LLO73MALR,Matador (feat. Ñengo Flow),Jory Boy,Greatest Hits,2014,39,latin,latin hip hop,0.647,0.724,0.688,0.162,0,0.103,0.0853,178.009,-5.571,248530
54rF7OkHKlNJFuePn7sBsJ,Sexo Seguro,"Franco ""El Gorilla""",Welcome To The Jungle,2009,0,latin,latin hip hop,0.748,0.887,0.585,0.0853,0,0.108,0.0905,97.015,-6.23,218507
5inW8wv4Ap9j8ji9gq046e,No Es Una Gial (feat. De La Ghetto),Farruko,Imperio Nazza Farruko Edition,2017,34,latin,latin hip hop,0.685,0.891,0.954,0.224,0,0.229,0.0662,78.993,-5.957,226329
7hvmAHUk63H4JBOQTxUwfx,"Ponte Puty (feat. Franco ""El Gorila"")","Galante ""El Emperador""","Ponte Puty (feat. Franco ""El Gorila"")",2012,23,latin,latin hip hop,0.739,0.865,0.827,0.181,4.97e-6,0.188,0.0861,178.076,-5.957,174288
43iSGniJjPMHkICSnkJJyk,Te Dijeron,Plan B,La Fórmula,2012,0,latin,latin hip hop,0.785,0.86,0.547,0.127,0,0.408,0.0512,89.978,-5.309,183853
0viNo3zi6rOaYr7wZwhH2a,Si No Te Quiere (feat. D.OZi),Ozuna,Si Tu No Quiere (feat. D.OZi),2014,47,latin,latin hip hop,0.768,0.933,0.949,0.0669,0,0.0624,0.0373,92.04,-0.046,225855
0uRHot8ml8U8cYVwwzMwNT,Corazon De Seda (feat. Ozuna),Klasico,Los Que Gustan,2016,63,latin,latin hip hop,0.841,0.694,0.83,0.0759,0,0.102,0.0937,90.034,-5.114,186976
0qx8dNAqtBonvjlJLTVkqf,Dembowholic,Eloy,Dembowholic - Single,2011,36,latin,latin hip hop,0.771,0.765,0.847,0.203,0,0.0518,0.0716,163.975,-3.703,239753
6eeqHHTCZjFiexBCTNZqff,De Ti Depende (feat. Plan B),Jory Boy,Greatest Hits,2014,41,latin,latin hip hop,0.611,0.837,0.566,0.568,0,0.0564,0.0898,176.096,-4.458,235652
2YlVvP4h4Y0NhD2ZiRTypQ,¿Por Que Te Demoras?,Plan B,House of Pleasure,2010,0,latin,latin hip hop,0.895,0.792,0.941,0.0386,0,0.0547,0.0769,96.018,-5.923,190493
6LMe4yMMYrzVCEn4BvipOt,Nunca Se Quita,"Gotay ""El Autentiko""","Gotay ""El Autentiko"" Mixtape",2011,34,latin,latin hip hop,0.718,0.753,0.792,0.263,0,0.625,0.0541,82.024,-7.755,211281
1vMKBHGQtISTkLva8uZgtn,2 Cachas (feat. Nejo),J Alvarez,El Dueño Del Sistema,2009,0,latin,latin hip hop,0.724,0.706,0.919,0.475,0,0.32,0.0697,88.01,-7.932,225080
1E7YmWVVU2CggoJShqxSlZ,Se Acabo el Amor,J Alvarez,Lo Que No Puede Faltar en Tu Colección,2014,19,latin,latin hip hop,0.647,0.876,0.784,0.283,1.96e-6,0.235,0.0463,82.987,-5.065,218013
64atcQ5y1v08293qwuMLGq,Regalame una Noche - Remix,J Alvarez,J Alvarez (Remixes),2018,36,latin,latin hip hop,0.75,0.636,0.639,0.141,0,0.319,0.059,89.994,-7.485,251133
3uFyOOu4CYRdDi8cdF39gS,Hasta Verla Sin Na (feat. Arcangel),Tony Dize,Hasta Verla Sin Na (feat. Arcangel),2014,39,latin,latin hip hop,0.738,0.793,0.683,0.0885,0,0.139,0.0533,93.993,-4.051,213587
3J7scZVfz4DtK4j3u6d8mY,Mirala (feat. Farruko & Zion),De La Ghetto,Geezy Boyz The Album,2013,45,latin,latin hip hop,0.748,0.888,0.625,0.0908,0,0.055,0.0543,90.862,-5.456,228552
2MrP2Sv5Zbj1qckTKD1pVn,"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)",Farruko,"Hoy (feat. Daddy Yankee, J-Alvarez & Jory)",2011,53,latin,latin hip hop,0.744,0.837,0.706,0.336,0,0.229,0.0703,92.04,-5.082,293773
75wtugYpepfnAzjVH6twz4,Real Love,"Gotay ""El Autentiko""",El Del Vibrato,2013,36,latin,latin hip hop,0.625,0.835,0.849,0.322,0,0.0685,0.0469,169.945,-5.679,230893
3lohME7pf8CIbVoToTdWV5,Cuando Estoy Contigo (Remix) [feat. Baby Rasta y Gringo],"Gotay ""El Autentiko""",El Del Vibrato,2013,37,latin,latin hip hop,0.644,0.837,0.806,0.21,0,0.282,0.0552,82.034,-6.78,235413
09qIdioXLJPGXAM9zsy20v,Aprovecha (feat. Daddy Yankee),Nova y Jory,Mucha Calidad,2011,58,latin,latin hip hop,0.624,0.772,0.589,0.178,0,0.11,0.165,172.014,-4.687,222240
2Zt4IqQqqVbIasXtNvJMDZ,Pikete,Farruko,TMPR The Most Powerful Rookie,2016,37,latin,latin hip hop,0.667,0.84,0.882,0.132,0,0.174,0.0493,173.98,-5.405,191269
3jmBWNWrQErNPBPiE0friv,Va a Toa,Farruko,TMPR The Most Powerful Rookie,2016,24,latin,latin hip hop,0.673,0.945,0.803,0.393,4.34e-5,0.519,0.043,92.001,-5.166,202449
4HCsKNye8SYImpwXnurwmN,Prrrum - Remix,Cosculluela,The Ones,2015,0,latin,latin hip hop,0.857,0.772,0.727,0.167,0,0.0721,0.291,90.034,-3.076,253600
2Dbq5moIguMsbRZa9SB7gD,Permitame (feat. Yandel),Tony Dize,La Melodia de la Calle (Remastered),2009,65,latin,latin hip hop,0.641,0.674,0.894,0.0181,0,0.113,0.183,214.047,-7.272,184507
1zOA2VabBnP3ufAH1e5TQJ,Flow Violento,Arcangel,La Fórmula,2012,0,latin,latin hip hop,0.795,0.841,0.952,0.239,0,0.104,0.144,80.011,-6.166,182587
1Y4cYXcmevXTHar02JP6nt,Descará,Yomo,La Revolución - Evolution (International Version),2009,41,latin,latin hip hop,0.767,0.853,0.725,0.116,7.13e-5,0.677,0.161,89.988,-5.295,303520
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,Life Is Good (feat. Drake),2020,93,r&b,urban contemporary,0.676,0.609,0.508,0.0706,0,0.152,0.481,142.037,-5.831,237735
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,Ayy Macarena,2019,91,r&b,urban contemporary,0.816,0.63,0.715,0.133,0,0.0692,0.226,96.493,-5.568,131607
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,JACKBOYS,2019,89,r&b,urban contemporary,0.559,0.491,0.114,0.0567,0,0.0992,0.0346,153.131,-6.406,244874
6lruHh1jF7ezgbLv72xYmf,FML,Arizona Zervas,Living Facts,2018,82,r&b,urban contemporary,0.822,0.575,0.616,0.113,0,0.106,0.0934,100.087,-5.95,223000
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019,87,r&b,urban contemporary,0.802,0.591,0.309,0.0104,0,0.196,0.225,139.864,-4.895,157712
6MO2bfLHKykUgCChFdw91H,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",H.E.R.,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",2020,61,r&b,urban contemporary,0.815,0.513,0.17,0.0145,1.02e-4,0.14,0.244,96.982,-8.363,296011
1ZPWWSwCkxKfqdp4H0RFCo,ROXANNE,Arizona Zervas,ROXANNE,2019,71,r&b,urban contemporary,0.621,0.601,0.457,0.0522,0,0.46,0.148,116.735,-5.616,163636
54yCP5dfn4uvU5h37aE8f4,Out Of Your Mind (feat. Swae Lee & Chris Brown),French Montana,MONTANA,2019,75,r&b,urban contemporary,0.718,0.882,0.611,0.0229,0.0286,0.102,0.0521,95.005,-4.677,194171
6uJONCdr2rC65BNmCnTBWK,GANG GANG,JACKBOYS,JACKBOYS,2019,84,r&b,urban contemporary,0.859,0.6,0.568,0.071,0,0.353,0.301,123.017,-4.63,244761
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,Melly vs. Melvin,2019,90,r&b,urban contemporary,0.736,0.369,0.235,0.334,0,0.126,0.0688,140.005,-9.682,222997
2BWXfyYzeLcK0pbvPp9Itw,Richer Than Ever,Fivio Foreign,Richer Than Ever,2020,40,r&b,urban contemporary,0.715,0.537,0.287,0.00235,0,0.358,0.279,142.952,-9.414,185443
4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,Immortal,2019,83,r&b,urban contemporary,0.741,0.87,0.663,0.00813,0,0.114,0.503,184.194,-3.494,254723
51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,Lalala,2019,91,r&b,urban contemporary,0.843,0.391,0.496,0.181,0,0.137,0.0845,129.972,-7.899,160627
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,2019,94,r&b,urban contemporary,0.598,0.427,0.0605,0.0546,5.83e-6,0.21,0.0317,76.469,-8.764,175721
2Xo3rLHjXfdb4avN68aQyi,BEST ON EARTH (feat. BIA),Russ,BEST ON EARTH (feat. BIA),2019,82,r&b,urban contemporary,0.568,0.764,0.625,0.217,0,0.0931,0.255,179.985,-3.465,160720
3RZftiuTcLOqpsd8ZlwNhr,Hop Off A Jet (feat. Travis Scott),Young Thug,So Much Fun (Deluxe),2019,82,r&b,urban contemporary,0.823,0.476,0.353,0.0115,0,0.213,0.242,144.998,-8.951,174067
4Hqh0dS4x07zuRw6eBTO7p,20/20,Lil Tjay,20/20,2020,79,r&b,urban contemporary,0.886,0.336,0.536,0.557,0,0.0933,0.239,100.044,-12.779,230448
51wFQM8W0YfXTmHusXUr5i,MAMACITA,Tyga,MAMACITA,2019,77,r&b,urban contemporary,0.786,0.733,0.358,0.0257,0,0.143,0.127,101.046,-4.961,202653
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,Bandit (with YoungBoy Never Broke Again),2019,92,r&b,urban contemporary,0.474,0.631,0.425,0.0687,0,0.132,0.343,180.051,-5.884,189323
2kUIOTeKv8ZeT6vh9gh7RF,No Denying,J Hus,No Denying,2019,70,r&b,urban contemporary,0.538,0.725,0.534,0.139,0,0.356,0.29,140.087,-5.446,214547
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,Futsal Shuffle 2020,2019,91,r&b,urban contemporary,0.881,0.457,0.296,0.0327,0,0.231,0.156,136.97,-8.191,198913
0RLLvYBopDwooCyvnTwgYu,F.N,Lil Tjay,True 2 Myself,2019,82,r&b,urban contemporary,0.567,0.515,0.321,0.354,0,0.078,0.247,120.1,-10.265,224000
6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,KIRK,2019,93,r&b,urban contemporary,0.769,0.787,0.836,0.189,0,0.129,0.367,126.77,-3.909,159715
7f5trao56t7sB7f14QDTmp,Juicy (feat. Tyga),Doja Cat,Hot Pink,2019,75,r&b,urban contemporary,0.786,0.652,0.483,0.102,0,0.0697,0.0669,170.031,-2.607,203093
0vXVI7kPKK2p6XO4rybEHC,Purpose (feat. G Herbo),Calboy,Purpose (feat. G Herbo),2019,60,r&b,urban contemporary,0.841,0.693,0.706,0.207,0,0.102,0.179,154.978,-5.635,179840
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,2019,98,r&b,urban contemporary,0.896,0.586,0.642,0.104,0,0.79,0.0559,116.971,-6.687,196653
3X6KN4WFgPYBETFMMX675P,NIGHTTIME (Interlude),Russ,NIGHTTIME (Interlude),2019,75,r&b,urban contemporary,0.823,0.556,0.879,0.34,0.00121,0.084,0.118,142,-5.883,189867
4FmzpxyIKD0VmTz5KhQzJm,Vendetta,KILLY,Vendetta,2019,62,r&b,urban contemporary,0.852,0.537,0.592,0.104,0,0.0732,0.105,132.089,-8.186,149413
4bl1HBZliBuYpFZjWgefE4,Peta (feat. Meek Mill),Roddy Ricch,Please Excuse Me For Being Antisocial,2019,84,r&b,urban contemporary,0.778,0.573,0.269,0.015,0,0.464,0.251,140.114,-7.339,198849
4YrS33mjBWWchoLJTkAKwt,Go In,Lil Tjay,Go In,2019,78,r&b,urban contemporary,0.799,0.698,0.799,0.125,0,0.0778,0.169,121.998,-5.947,254963
6piAUJJQFD8oHDUr0b7l7q,VALENTINO,24kGoldn,DROPPED OUTTA COLLEGE,2019,75,r&b,urban contemporary,0.747,0.717,0.523,0.199,0,0.132,0.179,150.965,-4.841,179133
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),Roddy Ricch,Please Excuse Me For Being Antisocial,2019,80,r&b,urban contemporary,0.886,0.479,0.408,0.077,0,0.135,0.334,130.029,-8.054,158692
14X1WxiHXdVRJ99cMCBzOE,How I Move (feat. Lil Baby),Flipp Dinero,LOVE FOR GUALA,2019,67,r&b,urban contemporary,0.826,0.635,0.808,0.102,0,0.245,0.212,119.954,-5.181,224916
